employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-98073374,Dennis,Mcknight,Female,Nakuru,Nakuru,2019-08-31,Operations,Operations Manager,Master,86195,Good,No,1991-01-14,
00-31331521,Laura,Smith,Female,Nairobi,Ruaraka,2017-01-07,IT,System Administrator,Master,82473,Good,Yes,1987-03-23,
00-90613810,Dennis,Morales,Male,Nairobi,Ruaraka,2023-02-11,IT,Software Developer,Master,82216,Excellent,No,1984-03-20,
00-73894187,Jason,Rich,Female,Mombasa,Changamwe,2019-03-31,Operations,Operations Analyst,Bachelor,82507,Satisfactory,No,1983-10-30,
00-47381773,Andrew,Gonzalez,Male,Nairobi,Nairobi,2017-06-08,Customer Service,Help Desk Technician,Bachelor,88185,Good,No,1997-08-03,
00-17610836,Taylor,Jones,Male,Nairobi,Dagoreti,2023-09-26,Sales,Sales Consultant,Bachelor,78525,Satisfactory,Yes,1988-09-15,
00-28466565,David,Santana,Female,Nairobi,Ruaraka,2024-10-31,IT,System Administrator,Bachelor,85589,Good,Yes,1992-09-11,
00-69564893,Stephen,Cantu,Female,Nakuru,Njoro,2022-01-05,Sales,Sales Consultant,Master,93671,Satisfactory,Yes,1998-03-15,
00-19855438,Samuel,Simmons,Male,Nairobi,Dagoreti,2023-10-29,Operations,Inventory Specialist,Bachelor,65012,Good,Yes,1974-08-12,
00-42733135,Timothy,Bishop,Male,Nairobi,Dagoreti,2020-10-18,Marketing,SEO Specialist,Bachelor,68441,Satisfactory,No,1989-01-20,
00-75218753,Lisa,Wright,Female,Nairobi,Dagoreti,2023-10-18,HR,HR Coordinator,Bachelor,62505,Good,No,1974-12-06,
00-64686366,Brian,Ramirez,Male,Nairobi,Nairobi,2017-05-24,Finance,Financial Analyst,Master,100456,Good,No,1976-05-06,
00-87338673,Jason,Miller,Female,Bungoma,Chwele,2018-12-17,Operations,Operations Analyst,Master,89888,Good,No,1971-06-16,
00-41150478,Gilbert,Hall,Male,Nairobi,Dagoreti,2024-08-13,Sales,Sales Specialist,Bachelor,98867,Good,No,1961-05-03,
00-61588906,Angela,Green,Male,Mombasa,Changamwe,2016-07-08,Operations,Inventory Specialist,High School,61802,Good,Yes,1993-09-27,
00-12207060,George,Johnson,Female,Bungoma,Webuye,2016-04-15,Sales,Sales Consultant,Bachelor,82471,Needs Improvement,Yes,1981-01-24,
00-84561170,Jennifer,Sampson,Male,Mombasa,Changamwe,2023-02-21,Sales,Sales Consultant,Master,95463,Satisfactory,No,1992-02-21,
00-62111591,Brandon,Fernandez,Male,Nairobi,Ruaraka,2020-06-27,IT,Software Developer,Master,78014,Excellent,No,1984-05-10,
00-16957012,Carlos,Stanton,Male,Nairobi,Nairobi,2019-08-14,Finance,Accountant,Bachelor,80758,Good,Yes,1977-08-30,
00-63124684,Lisa,Robles,Female,Nakuru,Gilgil,2017-12-23,Customer Service,Support Specialist,Bachelor,62822,Satisfactory,Yes,1988-04-02,
00-15907834,Kaylee,Davis,Female,Bungoma,Chwele,2016-10-05,Marketing,SEO Specialist,High School,69453,Satisfactory,No,1997-12-17,
00-21774924,Frank,Martin,Male,Nakuru,Nakuru,2021-11-06,Operations,Inventory Specialist,Bachelor,67162,Needs Improvement,No,1999-01-28,
00-11075659,David,Williams,Male,Nakuru,Njoro,2021-05-25,Customer Service,Customer Service Representative,High School,64767,Good,No,1967-10-25,
00-11469548,Brian,Olsen,Male,Nairobi,Ruaraka,2023-10-08,Sales,Sales Consultant,PhD,83983,Good,No,1974-12-28,
00-89505910,Robert,Guerra,Female,Nairobi,Embakasi,2016-09-13,HR,Recruiter,Bachelor,76541,Good,No,1986-08-16,
00-41844175,Nicole,Ford,Male,Nairobi,Kasarani,2021-10-29,IT,IT Support Specialist,High School,64537,Good,No,1966-01-31,
00-28153701,Susan,Decker,Male,Nairobi,Embakasi,2015-07-04,Sales,Sales Specialist,Master,71531,Excellent,No,1974-06-03,
00-31217083,Dawn,Vazquez,Female,Kisumu,Nyalenda,2022-05-05,Sales,Sales Representative,Bachelor,74488,Satisfactory,No,1999-07-25,
00-59798459,Mallory,Gutierrez,Female,Nairobi,Nairobi,2020-08-29,Customer Service,Customer Service Representative,High School,66127,Good,No,1960-10-26,
00-59213358,Kristin,Burke,Male,Uasin Gishu,Turbo,2017-12-01,Finance,Accounts Payable Specialist,Bachelor,66163,Satisfactory,Yes,1979-01-08,
00-97143176,Ian,Baker,Female,Mombasa,Changamwe,2023-05-31,IT,IT Support Specialist,Bachelor,58755,Good,Yes,1995-06-14,
00-16649010,Michael,Weaver,Male,Nairobi,Nairobi,2021-07-28,Operations,Inventory Specialist,High School,55413,Satisfactory,No,1985-02-15,
00-15771083,Monique,Alexander,Female,Nairobi,Embakasi,2017-11-03,Marketing,SEO Specialist,High School,63852,Excellent,No,1962-06-02,
00-76168894,Erica,Fuller,Male,Nairobi,Kasarani,2024-05-11,IT,Software Developer,Master,81284,Good,Yes,1993-11-06,
00-44599931,William,Velazquez,Female,Nairobi,Dagoreti,2023-03-11,Operations,Inventory Specialist,Bachelor,61280,Satisfactory,No,2001-06-05,
00-28396177,Eric,George,Female,Nakuru,Nakuru,2015-11-08,Operations,Logistics Coordinator,Bachelor,55427,Excellent,Yes,1992-10-18,
00-84737376,Stephanie,Casey,Female,Bungoma,Naitiri,2024-05-13,Customer Service,Support Specialist,High School,53478,Satisfactory,No,1987-04-25,
00-48294101,Paul,Chang,Female,Uasin Gishu,Eldoret,2024-04-19,Customer Service,Support Specialist,High School,60707,Satisfactory,No,1982-08-02,
00-22155152,Jennifer,Melendez,Female,Uasin Gishu,Eldoret,2016-10-08,Operations,Inventory Specialist,High School,58002,Good,No,1989-07-15,
00-85304172,Jodi,Valentine,Female,Kisumu,Kondele,2016-07-07,Sales,Sales Representative,Bachelor,70084,Good,No,2004-11-28,
00-62249572,John,Lopez,Female,Kisumu,Maseno,2018-08-11,IT,IT Support Specialist,High School,61163,Satisfactory,No,1992-05-07,
00-38368443,Kayla,Jones,Female,Kisumu,Milimani,2017-03-14,Customer Service,Help Desk Technician,Bachelor,71494,Good,Yes,1991-09-04,
00-54314842,Cory,Miller,Male,Nairobi,Embakasi,2019-01-19,HR,HR Assistant,Bachelor,64848,Satisfactory,No,1986-04-22,
00-32531664,David,Ellis,Female,Bungoma,Bungoma,2020-07-18,Operations,Inventory Specialist,High School,55498,Satisfactory,No,2003-02-04,
00-30053210,Bobby,Terry,Female,Nairobi,Dagoreti,2016-09-24,Finance,Accounts Payable Specialist,Bachelor,61961,Needs Improvement,No,1979-02-20,
00-17024006,Angela,Aguirre,Male,Kiambu,Limuru,2018-10-16,Sales,Sales Specialist,Master,86913,Excellent,No,1976-12-04,
00-11620224,Christina,Caldwell,Female,Nakuru,Gilgil,2017-12-12,Customer Service,Help Desk Technician,Bachelor,76372,Good,Yes,1993-07-17,
00-66371321,Theresa,Jones,Male,Nakuru,Gilgil,2023-11-29,Operations,Operations Analyst,Master,72953,Good,No,2003-10-02,
00-66781775,Brandon,Holloway,Male,Mombasa,Changamwe,2015-04-24,Sales,Sales Specialist,Bachelor,65206,Good,No,1992-02-03,
00-70251644,Heather,Yates,Female,Nairobi,Ruaraka,2023-12-29,Operations,Inventory Specialist,Bachelor,52276,Needs Improvement,Yes,1988-08-18,
00-66586109,Jeremiah,Hernandez,Female,Nakuru,Njoro,2023-02-10,Sales,Sales Consultant,PhD,77144,Excellent,Yes,1989-06-22,
00-27593505,Briana,Harvey,Female,Uasin Gishu,Kesses,2017-04-08,Customer Service,Help Desk Technician,High School,81180,Satisfactory,No,1996-05-31,
00-77641423,Heather,Thompson,Female,Nairobi,Nairobi,2018-05-04,IT,Software Developer,Master,77898,Good,No,1999-04-16,
00-36715740,Jill,Merritt,Female,Nairobi,Dagoreti,2022-02-12,Sales,Sales Consultant,Bachelor,86858,Excellent,No,1992-12-13,
00-40923692,Troy,Thompson,Male,Nairobi,Nairobi,2022-02-25,IT,System Administrator,Bachelor,83817,Good,No,1978-10-22,
00-66795633,Rebecca,Dougherty,Female,Nakuru,Molo,2020-10-17,Operations,Operations Analyst,Master,61699,Good,No,2004-05-02,
00-66807216,Jonathan,Robinson,Male,Nakuru,Njoro,2016-06-25,Customer Service,Support Specialist,Bachelor,62581,Excellent,No,1986-06-13,
00-86783494,Hunter,Smith,Male,Mombasa,Changamwe,2016-11-28,Operations,Inventory Specialist,Bachelor,66126,Good,No,2003-12-10,
00-44314112,Keith,Thomas,Female,Nairobi,Kasarani,2018-05-26,Customer Service,Help Desk Technician,Bachelor,74438,Needs Improvement,No,1983-10-10,
00-89286521,Gregory,Shelton,Male,Uasin Gishu,Kesses,2018-09-24,Operations,Logistics Coordinator,Bachelor,65130,Good,No,1988-03-11,
00-45614444,Lisa,Garza,Female,Nairobi,Dagoreti,2016-09-07,Marketing,SEO Specialist,High School,65548,Satisfactory,Yes,1987-05-14,
00-59038710,Patrick,Rubio,Male,Nairobi,Nairobi,2017-12-19,Sales,Sales Representative,Bachelor,79780,Good,No,1987-07-27,
00-52932757,James,Fitzgerald,Male,Nairobi,Nairobi,2022-09-26,Customer Service,Support Specialist,High School,60547,Excellent,No,1990-04-18,
00-17303355,Amber,Gonzalez,Male,Uasin Gishu,Turbo,2018-04-23,Finance,Accounts Payable Specialist,Bachelor,64053,Satisfactory,No,1989-10-13,
00-86862400,Kelly,Ramos,Female,Nairobi,Dagoreti,2024-12-17,Sales,Sales Consultant,Master,67351,Good,No,1985-06-05,
00-96300090,Martha,Torres,Male,Kiambu,Ruiru,2024-11-22,Customer Service,Support Specialist,High School,58182,Excellent,No,1998-08-25,
00-81339017,April,Romero,Male,Bungoma,Webuye,2019-08-14,Sales,Sales Consultant,Bachelor,102305,Satisfactory,No,1983-10-09,
00-64306604,Sandra,Smith,Male,Kakamega,Butere,2020-06-29,Finance,Accountant,Bachelor,71552,Good,No,1988-01-18,
00-62122549,Andrew,Martin,Female,Uasin Gishu,Turbo,2023-12-01,Sales,Sales Representative,Bachelor,76902,Excellent,Yes,1987-04-25,
00-36146725,Neil,Vega,Male,Mombasa,Likoni,2023-10-25,Operations,Logistics Coordinator,Bachelor,71158,Satisfactory,No,1995-12-13,
00-76423837,William,Bailey,Female,Nakuru,Molo,2017-08-26,IT,IT Support Specialist,High School,58101,Needs Improvement,Yes,1996-05-01,
00-71740969,Katie,Edwards,Male,Nairobi,Kasarani,2019-11-03,IT,Software Developer,Master,81961,Good,No,1976-09-15,
00-72908845,Evelyn,Crawford,Male,Bungoma,Webuye,2015-08-31,IT,Software Developer,Master,90869,Needs Improvement,No,1961-01-27,
00-74192137,Jacqueline,White,Female,Uasin Gishu,Eldoret,2023-06-15,Sales,Sales Specialist,Bachelor,83205,Satisfactory,Yes,1982-11-22,
00-82754180,Cynthia,Clark,Female,Kisumu,Kisumu,2017-12-07,Operations,Inventory Specialist,High School,62199,Satisfactory,Yes,1985-08-15,
00-96219997,Carla,Stewart,Male,Nairobi,Kasarani,2016-03-31,Customer Service,Customer Service Manager,Master,67389,Good,Yes,1972-11-11,
00-13427039,Joseph,Chavez,Female,Bungoma,Bungoma,2021-07-13,Operations,Inventory Specialist,Bachelor,59855,Good,No,1973-08-04,
00-42466665,Thomas,Norton,Female,Nakuru,Njoro,2017-03-04,Customer Service,Customer Service Representative,High School,61019,Satisfactory,No,1988-10-27,
00-91027831,Rhonda,Bradley,Male,Kisumu,Nyalenda,2022-01-07,Operations,Operations Analyst,Bachelor,84549,Good,No,1978-02-03,
00-27886045,Robert,Blackwell,Male,Mombasa,Changamwe,2017-05-16,Sales,Sales Consultant,PhD,91415,Satisfactory,No,1971-07-15,
00-44772628,Amy,Thomas,Female,Kisumu,Kisumu,2015-08-23,Customer Service,Help Desk Technician,Bachelor,64189,Satisfactory,Yes,1973-01-01,
00-53239585,Dennis,Valdez,Male,Mombasa,Kisauni,2017-08-11,IT,Software Developer,Master,86795,Good,No,1990-06-09,
00-62986889,Jessica,Moore,Male,Nakuru,Njoro,2024-08-18,Sales,Sales Representative,Bachelor,71308,Good,No,1987-01-12,
00-92854148,Justin,Jones,Male,Kiambu,Kiambu,2023-12-25,IT,Software Developer,Master,92871,Good,No,1982-09-15,
00-44666735,Michelle,Hickman,Female,Nairobi,Dagoreti,2017-06-09,Finance,Accountant,Bachelor,83050,Good,No,1981-03-11,
00-93476643,Jeffery,Hernandez,Male,Mombasa,Kisauni,2024-05-03,Customer Service,Customer Service Representative,High School,58936,Satisfactory,No,1982-07-12,
00-81795409,Leslie,Ortega,Female,Nairobi,Kasarani,2023-08-14,Customer Service,Customer Service Representative,High School,56449,Good,No,1975-08-23,
00-16272544,Richard,Graham,Male,Nairobi,Kasarani,2017-06-29,Finance,Financial Analyst,Bachelor,103821,Good,Yes,1982-10-09,
00-12911328,Elizabeth,Burnett,Female,Kisumu,Maseno,2020-09-07,Operations,Logistics Coordinator,Bachelor,62208,Good,No,1986-02-23,
00-10017850,Ricky,Serrano,Female,Nakuru,Njoro,2016-10-07,Sales,Sales Representative,Bachelor,77541,Satisfactory,No,1971-01-24,
00-40595359,Kenneth,Gallagher,Male,Kisumu,Nyalenda,2022-03-11,Operations,Logistics Coordinator,Bachelor,69652,Excellent,No,2000-04-17,
00-47433364,Brad,Bennett,Female,Kisumu,Nyalenda,2017-05-11,Operations,Logistics Coordinator,Bachelor,58191,Good,Yes,1984-06-04,
00-76389996,Elizabeth,Hanson,Male,Nairobi,Nairobi,2022-01-11,Sales,Sales Representative,Bachelor,72238,Good,No,2003-12-14,
00-80500712,Debbie,Arnold,Male,Kakamega,Butere,2017-02-07,Sales,Sales Consultant,Bachelor,87450,Good,No,1984-03-23,
00-74863590,James,Cummings,Male,Nairobi,Embakasi,2018-03-28,Sales,Sales Consultant,Master,100338,Needs Improvement,No,1981-12-06,
00-21288208,Diana,Wolf,Female,Mombasa,Nyali,2018-01-16,Customer Service,Customer Service Representative,High School,57118,Good,Yes,1991-09-14,
00-55915416,Bradley,Berry,Male,Kisumu,Kondele,2016-11-26,Customer Service,Customer Service Representative,Bachelor,68316,Satisfactory,No,1982-04-06,
00-69400145,Melissa,Bush,Female,Nairobi,Nairobi,2018-03-02,HR,HR Coordinator,Bachelor,59359,Good,Yes,2001-06-08,
00-91785816,Caleb,Day,Female,Nairobi,Embakasi,2021-03-10,Operations,Logistics Coordinator,Bachelor,52544,Satisfactory,No,1991-02-20,
00-39680536,Melissa,Davis,Male,Nairobi,Dagoreti,2016-11-17,Operations,Inventory Specialist,High School,57374,Excellent,No,1984-11-30,
00-62794229,Gerald,Jones,Male,Bungoma,Naitiri,2023-10-18,Operations,Inventory Specialist,Bachelor,64765,Good,Yes,1985-03-17,
00-30766900,Kenneth,Bates,Female,Nairobi,Kasarani,2017-12-10,Sales,Sales Specialist,Master,77295,Needs Improvement,No,2003-04-17,
00-30206188,Daniel,Watson,Male,Nairobi,Ruaraka,2024-02-29,Marketing,SEO Specialist,High School,60515,Satisfactory,Yes,1976-12-11,
00-72738656,Molly,Stephens,Male,Nakuru,Molo,2019-07-28,Customer Service,Support Specialist,Bachelor,69905,Satisfactory,No,1976-12-18,
00-65588616,Victor,Morales,Female,Mombasa,Kisauni,2023-12-14,Sales,Sales Specialist,PhD,69125,Satisfactory,Yes,1980-08-20,
00-14532520,Alan,Gallagher,Male,Kisumu,Kondele,2024-02-12,Sales,Sales Consultant,Bachelor,81492,Good,No,1971-05-23,
00-74175195,Alyssa,Baker,Male,Nakuru,Njoro,2015-07-28,Operations,Inventory Specialist,High School,61102,Good,No,1975-04-02,
00-37828082,Brian,Parker,Female,Nairobi,Ruaraka,2020-04-28,Sales,Sales Consultant,Bachelor,84204,Good,No,1978-09-23,
00-60794986,Karen,Hood,Female,Kisumu,Kisumu,2023-09-19,Operations,Logistics Coordinator,Bachelor,63851,Good,No,1967-10-08,
00-52035910,Aaron,Norton,Female,Nairobi,Dagoreti,2017-03-10,Operations,Operations Analyst,Master,79375,Excellent,Yes,1997-08-28,
00-50833796,Ashley,Shaw,Female,Nairobi,Ruaraka,2017-12-29,Finance,Accountant,Bachelor,84909,Good,No,1972-02-16,
00-15045722,Tyler,Little,Female,Bungoma,Kimilili,2021-07-06,IT,Software Developer,Master,107249,Excellent,Yes,1998-10-11,
00-17200210,John,Edwards,Male,Nakuru,Gilgil,2017-05-08,Customer Service,Support Specialist,High School,61978,Good,No,1970-08-30,
00-12483380,Kimberly,Moyer,Male,Nairobi,Nairobi,2022-09-05,Sales,Sales Consultant,Bachelor,90256,Excellent,No,1975-02-14,
00-59234268,Richard,Bautista,Male,Kiambu,Thika,2020-06-04,Operations,Logistics Coordinator,Bachelor,70125,Good,Yes,2001-05-24,
00-66404731,Kaitlyn,Hampton,Male,Kisumu,Milimani,2017-02-16,Customer Service,Help Desk Technician,Bachelor,92836,Satisfactory,No,1984-10-26,
00-67673347,Caitlin,Ramsey,Female,Bungoma,Webuye,2023-03-26,Finance,Financial Analyst,Master,94076,Excellent,No,1969-05-14,
00-15370027,Kenneth,White,Male,Kisumu,Milimani,2017-08-26,Customer Service,Customer Service Representative,Bachelor,64293,Satisfactory,No,1971-10-11,
00-78230475,Donald,Conrad,Male,Bungoma,Chwele,2022-11-11,Customer Service,Customer Service Representative,Bachelor,62897,Needs Improvement,Yes,1981-02-11,
00-64162221,Duane,Jones,Female,Kiambu,Ruiru,2023-03-13,IT,Software Developer,Bachelor,104910,Good,Yes,1984-05-28,
00-19525938,Andre,Vaughn,Female,Mombasa,Mombasa,2017-01-18,IT,Software Developer,Master,85041,Good,No,1989-12-11,
00-52286809,Justin,Carr,Female,Nakuru,Naivasha,2020-07-25,HR,HR Coordinator,Master,65952,Good,Yes,1976-01-02,
00-38033490,Jay,Kaufman,Female,Nairobi,Dagoreti,2016-04-19,Marketing,SEO Specialist,Bachelor,63149,Excellent,Yes,1973-12-24,
00-86602473,Jessica,Pace,Female,Kisumu,Kisumu,2022-12-23,Operations,Operations Analyst,Bachelor,86337,Good,Yes,1970-08-17,
00-82703520,Nichole,Barton,Male,Kiambu,Limuru,2022-09-29,Marketing,Marketing Coordinator,Bachelor,82154,Good,Yes,1998-02-04,
00-20386681,Michelle,Davis,Male,Kisumu,Nyalenda,2017-12-02,Marketing,Marketing Coordinator,Bachelor,77301,Good,No,1998-05-17,
00-67344434,Christina,Hernandez,Male,Bungoma,Bungoma,2015-10-23,Customer Service,Customer Service Representative,High School,60078,Good,No,1988-11-08,
00-52277787,Richard,Lynch,Male,Kisumu,Nyalenda,2023-08-27,Marketing,Marketing Coordinator,Bachelor,84339,Satisfactory,No,1977-11-02,
00-47862236,Joshua,Vazquez,Male,Nakuru,Nakuru,2020-02-07,Sales,Sales Specialist,PhD,85550,Good,No,1992-12-17,
00-29182726,Denise,Palmer,Male,Bungoma,Webuye,2023-03-19,Operations,Inventory Specialist,Bachelor,70670,Good,Yes,1987-07-27,
00-39055218,Daniel,Dunn,Female,Uasin Gishu,Eldoret,2016-01-23,Operations,Inventory Specialist,Bachelor,55214,Good,No,1987-10-24,
00-89252562,Jeffrey,Reynolds,Female,Nairobi,Ruaraka,2017-06-09,Operations,Logistics Coordinator,Bachelor,60542,Needs Improvement,No,1981-06-01,
00-27550618,Andrew,Watts,Male,Nairobi,Nairobi,2016-03-06,Operations,Logistics Coordinator,Bachelor,73350,Satisfactory,Yes,1982-11-19,
00-88614521,Jasmin,Brown,Female,Nakuru,Nakuru,2022-05-16,IT,IT Support Specialist,High School,56157,Good,No,1987-04-03,
00-97364536,Sharon,Adkins,Female,Kisumu,Nyalenda,2016-07-28,IT,Software Developer,Master,98968,Good,No,1983-03-18,
00-92667094,Matthew,Stephens,Female,Nakuru,Njoro,2017-03-15,IT,Software Developer,Bachelor,91296,Excellent,Yes,1997-05-11,
00-43752783,Monique,Smith,Male,Nakuru,Molo,2015-09-03,Operations,Logistics Coordinator,Bachelor,65257,Good,No,1982-10-12,
00-34488359,Brandon,Pacheco,Female,Kisumu,Kondele,2022-04-15,Sales,Sales Consultant,PhD,98855,Good,No,1960-09-09,
00-31924339,John,Moreno,Male,Nakuru,Gilgil,2017-04-02,Finance,Financial Analyst,Bachelor,83626,Satisfactory,No,1999-05-28,
00-89400305,Andrea,Smith,Male,Nairobi,Nairobi,2024-05-17,Operations,Inventory Specialist,Bachelor,62701,Excellent,No,1990-01-02,
00-76801198,Angela,Martin,Male,Kisumu,Milimani,2018-06-12,Customer Service,Help Desk Technician,High School,61056,Satisfactory,Yes,1982-05-17,
00-55769312,Megan,Gilbert,Male,Nairobi,Nairobi,2019-09-14,Operations,Operations Analyst,Bachelor,97171,Good,No,1975-03-04,
00-77647844,Kimberly,Saunders,Male,Bungoma,Kimilili,2022-01-25,Operations,Logistics Coordinator,Bachelor,61276,Satisfactory,No,1974-02-21,
00-78906283,Brian,Sanders,Female,Nairobi,Ruaraka,2023-09-28,Operations,Logistics Coordinator,Bachelor,64831,Good,Yes,1987-07-01,
00-27282930,Ryan,Carson,Male,Bungoma,Chwele,2017-10-21,Sales,Sales Specialist,Bachelor,64542,Satisfactory,No,1966-05-05,
00-83287740,Ryan,Sanchez,Male,Nakuru,Njoro,2021-03-30,Sales,Sales Representative,Bachelor,64515,Good,No,1978-08-14,
00-98216545,Gregory,Peters,Female,Nakuru,Nakuru,2020-12-11,IT,IT Support Specialist,High School,59632,Good,No,1987-02-08,
00-62067464,Jamie,Wiggins,Female,Nairobi,Embakasi,2020-08-24,Sales,Sales Representative,Bachelor,56881,Good,No,1996-06-04,
00-20339458,Patricia,Nunez,Male,Kisumu,Kisumu,2024-12-08,Sales,Sales Specialist,Bachelor,88719,Satisfactory,Yes,1977-01-22,
00-44281600,Susan,Lewis,Male,Nairobi,Nairobi,2020-07-06,Sales,Sales Representative,Bachelor,85132,Good,No,1970-07-03,
00-51063557,Rick,Burgess,Male,Mombasa,Likoni,2019-07-16,IT,Software Developer,Master,88391,Needs Improvement,Yes,2002-04-07,
00-82005146,Matthew,Wilson,Female,Mombasa,Mombasa,2024-09-02,Operations,Inventory Specialist,Bachelor,61457,Good,Yes,1974-04-24,
00-13288524,Tabitha,Gentry,Female,Nairobi,Dagoreti,2022-10-19,Customer Service,Support Specialist,High School,62295,Good,No,1968-09-10,
00-67496370,Margaret,Powell,Male,Nairobi,Nairobi,2022-06-04,Customer Service,Customer Service Representative,High School,56758,Good,No,1962-09-27,
00-86150979,Spencer,Wright,Female,Nairobi,Ruaraka,2023-08-03,IT,Software Developer,Bachelor,102744,Satisfactory,No,1972-06-09,
00-82689185,Kevin,Waters,Female,Kisumu,Nyalenda,2017-01-01,Customer Service,Customer Service Representative,Bachelor,65134,Good,Yes,1964-01-08,
00-93335181,Teresa,Lee,Male,Nairobi,Dagoreti,2023-09-15,IT,Software Developer,Bachelor,110051,Good,No,1980-02-21,
00-37022137,William,Moore,Female,Bungoma,Webuye,2019-12-16,Operations,Inventory Specialist,Bachelor,55548,Good,Yes,1989-06-22,
00-82880662,Jeremiah,Lynch,Male,Kisumu,Kisumu,2016-02-08,Operations,Logistics Coordinator,Bachelor,59195,Satisfactory,No,1989-02-18,
00-21230536,Emily,Sweeney,Male,Nairobi,Embakasi,2018-10-11,Operations,Logistics Coordinator,Bachelor,64420,Excellent,No,1990-10-08,
00-23281710,Tara,Bailey,Male,Nairobi,Ruaraka,2019-03-14,Operations,Operations Analyst,Bachelor,80417,Excellent,No,1977-08-02,
00-70346785,Steven,Greene,Male,Nairobi,Embakasi,2022-11-29,IT,IT Support Specialist,Bachelor,71565,Good,Yes,1961-10-06,
00-54364861,Bryan,Woods,Male,Uasin Gishu,Kesses,2020-10-02,Operations,Operations Analyst,Bachelor,82265,Satisfactory,No,2002-12-14,
